transaction_id,sender_key,receiver_key,amount
07C06951CB4946C666301909AD2183A2,90D1320020A6A2E040650EC435F1CE69AFF4C38FA85427688764B408B32479D8,D1D71FED379C624CCAA217006EF55D3764D7DEE17610EDB25BFFCBFB61364580,386.58
042CD1E36FC2B3680865A6865E0C9818,A4319B9789535C631A4C388DF3E208BA076CC4D27E9D8CEE473F5E926ED5C8B1,F439E91C559CBE489C49733D98A9F125E01A7B7EEE248F333578CBC671255C80,369.15
6D8353D7375A8FD57D0723B3B9D819E7,3767BBB92D656F4EB6AC46C1CB4589E2ECD904A6D68DF24C01B93E44E196E088,730C47A4439A4082F742F7E9772CA78ED8F760B511F602F63693449816D28156,765.63
583D59AFD41F96B8E76CB7BA7A4E1121,900BF26C497B31CFE67174970CA034A3676FEAF937CCC2DFA9E794EFDAE635FD,E9C689022C2BCA88E61F8BCAD9A1E9C880F9299BE7BE782DA246CB38974373B1,854.01
5626ECD88F104579237028C9D7746561,EEB468B80E442AFC2A60C1A6A520DCFC1B9BBDE40C5DEA8B787BDF916EE755FB,91984E78D8A8CD22E79A299D4879EA1C56BE0242B27B3FF65A62C3DFDEA703E8,645.35
88B9C0B726429EFDB50F0385C2F43532,F1734976E2C27418FA283B01E25D772CA89DEBD5D9FFED040120A41CC9D28613,86C4F79A73D869F148328BBC92659169ADD37519142E69E6F1300897A21186DF,562.37
BE3EF3BA479363E5E25FADFBE3916819,2A063A3E92D861DA51D9F9CFADE0231D8D38BEC1B9D5F5E51C7D87B9BCDA2E06,FA352B6BE0EA6AB7AB6319BAC2730B25CA2DC4AAF139A3317683E49C83D9804E,839.55
91246C6292DE146B2C3A250A1BED9E28,C9145C1D88A52DB087A47A25BB070CF18F02D269AF6F36CA2106219508D9E77B,1F40505DF1AE37EE82C5AAA4A6E201C1C013829AE8008A83E966595398C64738,726.42
0444A5DC88E47EADD5665CF84D7C478F,8856E5D0DA0E376BF6CE8B07D4F0A46BA6E96B21B7098C7D26BEEBC00E9EB0B0,60E78AA806F3E4EF2D8EFA8CC1A78EF15816651BB1DC6301D0C1CAA8103276E6,18.32
5336CD2F158B69EA5E3B6FE7E075B2F0,F1375FDD99872EC974FAE9D796CF564930391A6DC11BD603C184943DA2ECEEBC,B2EC4DA01A8CCFF712A813C865069E8328396F970D5820CFD72AAF43892F0713,389.23
5078C8D8D359AEF2BFA3533C4322B9D5,4B6FA3D2425C47953992DFD9D2894E00D506E7EBD70A324FAF8F41EAE7022C15,AEC791D4B63C0CC1AD2BC8D8F9D43BE5B929FAAEA355CB1E24F9D15D0ED84277,167.81
D6318C41D9C1C41CA03BC25EF706D1CE,F1F2688E0755662CB0F7F973A8A4C24D2131A1D8409ED95FAE768FFBC49366DF,A3E3B9E2B75BA0043D5B6FEBA9CD09F46EF8F4CD1D5288AD0231C5FB4168A695,954.45
39C344D938FBFA34A15189A04B2C6726,A4C740F2608C7328EA1A15A2D8A0F3BDDDC5A213CE866DE3FEC5788A4B9111DA,A2F07987BFC22C90DD79A5E617792E3BCE215A3F90D766B60F52E404D452E9AB,592.23
C39930410E49914F1AC00F0CECA89B81,98D8C883A0019B8437BAC013C41A9EE2A2C960F9C68B9E52A2424ECC0B44C28D,EFB32F5737EC3276C2055B43EABD90599DAFFAA18510E345A26ED954E54CFBAE,795.12
5C11A7C021661B244C1E508A0826C181,1E93940251F068CC57AE5756A1BDC9A99932238C3AC8BE9176245F3AB986FD2D,B4B395C226DBF76F55C28DE9E043D08B27A240428B582727F019AC9014B860CB,898.10
18CA34862BA27033F46B124087AE6057,FF3DCA6FAB9D90A277E2CCDF0D9CB5FE000084F07F436CDBE577DDF94FA05400,7E12F8E005B3A8BDD4AF63BA1B019E1928AB739487A52497783BE732AC287CDA,756.76
9B7208C8B7030754DE1D454F84BDF7BB,14EC05BF554F412FD1ECD2CB80E464CDCC05343CB7608ADE4E57449A68804BA8,E72961878CB0DE41581C7E07DE1A206FCD1F906800001BA03829FADAB65E0C24,371.77
819E0192B4225D27822C0C79124C88DB,BF6E16217A7DA192D8839068B4FA8EC4FEF86633472D34DB76D0BC3D354063FF,AB307B7567390B2A240B6A92FB366419A267E0A5D57F799B7BB85A1BFE822503,784.84
5E2050CFA7C3F2650B1F746874BD4C63,13EAA19004AA2360CA0C06846A39786A36518BC22418CDBC11027EFD1FE42FB9,C8C0DEC5153A82AC2A48D9CBF7F7BF17B707EE783B72E4C280BDF9B9A08A02A1,819.29
62746B1B21BC0F0731DFA5B457DC54FF,F4BE01CDD9E0CE6E150510B8418ABD3CA59B3ECFFB2550F873D35DBC9E3FD9C2,8D484C697FDA37454BF47CCEA80261302F756D2C7075C91E37EBD6ED3ECF0376,409.72
83A42361B7FC33B29EED6EB1002819A7,F7084BEBF4482D4D678869583CA85C1D87EB6088B5DC6D21709C3A9F3AFDB3DF,1442F7BC6B85416750A84F72B059137148166521BEB758EC3DC319DF9463CB8B,64.95
5375579EE3E0FCEDDF318CF7F2B0F3D3,948203BB9CDA5C14363B257252ECD1C0979260CA2C62A71F847F18BA39089640,5ACE97857F652AE3C5F45B0574C667F73B60EB3C270CCC81C14443D7DCFE5E75,93.90
7B491C734B0C3602757C33865DDC288B,4DBEF7887E247D1CEC73D52414E9DED57E033D440DA597FBE683F01DCE50C41E,0BA1BB2DB71F866F82F32E48DBC818EEB0A137F631673A7F6D4160ABD4F2B75D,63.16
A43D9EE7095684A501A7E4629DD26E70,E21562B4DB4D1C22DBBAD248B694400DED08835DDBB17ECC9C8F947001356769,1E5EFBB371680C159DA9863ED3A28C2C5F8FD4D2985FD0EFA6E075DC8616CE8C,686.78
F4BDDDD5A3AC336A80FBB12ED1BE8423,12FA9CBD327732CE27BC0F493F14FF65A21CCB895A058827737366AF2AFDA68B,800E83E09054F9072987A1ADD415A3967772F58902DF767789A4B6D3DAC94EDB,460.53
54FF91F35DB160CC2C45BA9ACA7E5C44,B79D2110DDEE877BD51A0AB1102E5AE6BE68EC1CA14B610FADAF4F2879ACA238,8728F16D7F5B9EC82BAC8B44804162929C7AF5134C680DBDC17754E8800F9C0E,387.87
07D8CE74863B33B4B6C2D434682F37E9,D6A7BF081ACAB967D9B3E8936EF045850CD9CB675FC4F14C2AA67F56C91C43A9,6BCD41A1F3B82E04C640B6B7E3515A4582F197E35E1195605FA292AAB9AEA9A3,637.43
0429414E4151F2DFEDCA5C5A8B53BE2E,1F0C45D7EB7954844A1990CB3C8959E2A25AA3E41A5EF73B7DE2263B0352EDC3,5C9A86A85E233B79C1BCFB605C7D22D5853F017297AEAB3115A81DFDAFBAC2A1,286.55
FB0B8DFB148469D7CF3F4F5BC75C0BC5,64ED749C0F8A03F87EEA1E605CD3EABB671A39E1903C385FD6051EF96F6B0931,A81674AEF4D0DE2170446C494DC253C263EB9C06619551B28845A2AD552A8580,892.82
E2F0177EE86800C8715A6B2975C525FE,5ABDBBACD09372D81E6E591C928A1EE182173E3206779CFB96242553673C30CB,D6E0C0675B245081EF9A85854058AF3C097125885A465F3FC5649EA3C64E0D64,595.76
CBDFF9BA3586FBFA7A63F0ACCA36B206,E4FE588B9BDDDEBDEDCB5500144CE2F29CEB3B7DB3D60BF29B6D5FADD7B48A90,D2CB66823B747ED148B20A6AFF086E9BE919B9338B74706F42BC13B69F237D16,563.78
B23655800DEC1906AFB43EA93BDE2241,C3FCCA2E27BBA7EAA155C746A21FBBB79A28A92EE102B6283C488C09C6C5B5DE,85DCD6F96828F0FA4B429D8A089E03CDDFE7255C0DA0BD04FD6E7C686B300713,971.57
42A653D06CE1EFBC38059A172238A4F5,C99D86B2AEB3A96CF4F8A4F123B7F1282742B90EC7D45BC0B8420F514B391DFE,D5055C27FAA18F8815AC47E6AB1B78D93B87F461F42803B1B50795A2652904BB,210.19
82FF0B20B383BB7BCFE78D002AAD2612,F4BE01CDD9E0CE6E150510B8418ABD3CA59B3ECFFB2550F873D35DBC9E3FD9C2,C78C10FE729952697E18000AA0854F82F3AFDDA819F47107CE0EE131FACAF24F,504.40
7B426524F0AF82741DEFE94799800BCF,53CD5ADE5389D63E41AEEC8DF2E1B030F321EFBEEA1D9B8C02A1B5449EDEEF7B,C94A606F5C842A6C8F941B1D4BE90664E09ABE994818D83251F1E2D97FA87CEA,318.70
3ED329A05EBCE3A69A8F6C7ABA517A50,8372C6D773E99046CF3E7F10AB13986549C00C9FA17E8F25068F96AD55FA5EC5,5991955307AD78F972D995E1180CD6F15E487396EDC0CFE0F38B7DDF533548B9,348.66
4CA67FC0A7BA1DE11E8DE1E1ACF4A696,D635E8E9F7B8921DBEA03ECBE1614918EDC15A5457B989AE86B331BA845A0233,11C068AE47369A00F397C5D08CAA01564E6AEB9F176E415846FD17073FFB89BB,801.33
731746281F559B2AEBD4C8637C8C9096,0D45AF0A3C8580D5CAB18EAFCD17FF2287AC4DB9BF4E040E778F9DBC5294CDAA,8B2CD67C6083680059F429BD48D5B9AA0F8158DACCED01BD0CC933182E3F6573,27.59
5026AF815B3AF2ABA58EE648B120A4F0,6AAC3B0A01678B409E5D7DB0123B3C236E97CE0CD9C9F4A64E64D050DD515158,F9F9F41384572523CF97240A6195E4BBECCF16488692B41FF052B64DA347342A,146.35
F6A92EA3F04D62BE46B89FA18F299F4C,78C288FCAA5858488BA2110E2A54DD5A2EEBD3D8036D7C340024C18562889CD6,5FE38DCE01F378FD5F9BD0A7EA61147194A6479094588B36A3BCFFCCF101051E,242.95
6950237834CC92F016E3068512352ADF,75A6A21ADE3CEABB76F4A093ABAAD3AB1916EF841287FF2363812EC8648556A3,1AE05ADD949C1C19CF8E201EB9483AF3E2A62588852458CDFDEF2771CFC76FD0,422.33
429644271AC8A33D7BE7D8A83648C933,E95C6EAE46EAC5D0BB0D4E84B324843F1CCD93D02B15CA4150076D560CE3B1E2,1E5EFBB371680C159DA9863ED3A28C2C5F8FD4D2985FD0EFA6E075DC8616CE8C,116.33
8D278E712F0C8899AC9D100491EF32B3,B62169F054155BDEA11AC8349D930BB064AB91F217468C8191B91C6BE4EA6B57,BBCC0C10770D5EA8B25A894AA8293688C105C47CBAB7355DE75F5AB9EA6CDA38,743.80
A2EE3963F3B2C9A7D6DCA7F494B67B3E,B325BAE374FE43C0B30BF4067865EE7C6CFA6D37AB9A44B3A4611DCDC89130BE,7D5AE66F71D97489D50E07FCC26DDA786CDC6C4ED22556385D9269495B394D81,513.10
6C989CA019981AE7C476C1553C6BAFA0,09A3A1CE7766E570610A7B8CB55CEE52084A8EA44AA60248EB8898CC71435CBE,C4E44DAC2C43EE565E974E789695A556B52F59C10DD23F6118CFD86E490F1919,535.75
35E480FE6E975C89D15CB4AD8C10ED7C,71DA61FE6939B97E2E3891ABB25FCB84C0101F6AE7889B5F3017AAED2CDEF21B,111CB165778667AA3A9C0F33D701A25B9DE3C95D59CB2D36BF2868CE173C46F0,11.91
A70F6319DA704714EA1CDC003953B83C,E7F48E9393C0017F0ECAD996AED3FCAFFB9DDA25E84E2EF90949468A59DD2B86,4D8BF17294FDE57CB688ADF53B235272AEFDD22C4F62177463F7CA2820137E88,345.60
E070EA2C6B9427E2A7F23F3C659E2E45,E39624A3DDCB8C627A2BC5CA70647A4E109A141A264E1BA4B69147B56E9F7A20,0D82D788E0F37F8506E1667A50AED93568C31305EEA4DF15FB80D042B78BEFCF,86.31
64577B1CEF29C93D64B9BE832D43025B,2014AE9F73441C8DDA7220D4EA7F20F94B553193C9D8ED023D317CD9433C9353,C3906B3F4971887DDDC0E313175E767F28413249FD06DC2F16E1A47C1277FF82,540.53
31D04B8D13B35A5E463DCE4C0B359F6D,36A304C06181219996A5746399D0DC67FF2C7E39C7274AD55EBDAF1AF09D26A3,BE3B5903FED2C434419BDBC93C61B9606F59F8B7BFFB7F1804BB9D877CC562C2,941.75
1B189A33B799132D47C304541E534C50,6AAC3B0A01678B409E5D7DB0123B3C236E97CE0CD9C9F4A64E64D050DD515158,E4153BD1C8DFC57668735BBE451DB569587A2664FB2E37A545BBA4A0117F7071,571.52
0B0548CAF4E8FE625096D95AF9FA2DD3,D9762BB95185CE7B7DC1F368AB1AF499FA6A77E1CF3E429C1112C26C1DC1F2E0,325C7BC7F14487DF4F6C6BE458EE5850076BF8AEB7F401FF71632E432325E376,704.12
FB858C529A17EE59647FF6CD23495F43,B799ED7BD9185432551E9C659FF6AA69FBEF0623CDFA99E4277BA4C5353EF412,F5AE869AD4627495369512CE1E478DB4B22F0A03ED906F623BE3B495FFBACCCD,806.04
42AEA30D16F9717ACC19CDD5DFAB4262,8DB7429FB20A68CD6B5B67EDE1EE5A955258458E33C9544D87190BA98EB94331,97CEDF6AC39AA0FAE032F1E652E671B2D3F2E456926B07EA81AF6013686C4574,126.79
43F61BBD8E2DAA60164DD3F12197D837,714487881D4097B8AF8F75E7BD2F0B3E61DB38954C6E5453D75BF3948855F6FF,AFC5B825800041284BF354C7A53F61F6A3AAEDF674EAC0AE0906ABC50085E37D,617.62
5E70A86B25568EC3B2D1B22B6BD3E26F,AC70D1A67F2B6775B96749D7F2E8DC9501D8E102309649DC9561AEF14EEE8AD9,CF581B5E052766D79848214B376FED80C85E6255A0D48008CCAC31BB4EE7C1D9,503.40
FD931D7D32CA10027E69299150BD88B7,35400CAA3C1DA7A1E9CA5853397523015EB934065ADEDE4E4E9CD4985D687B0C,8CFD11A85DFEF69B94C5767239B1FAE325DBE8FE32327B53F03D1879151FC91E,91.51
502EE0DB47D1806E53AF584D76A330B9,30786438911BBD403649D3884D648D03D3F9DAB3194CDB5CE3449FE44F9162D6,69CE7741FFCDEA149807B43DA3B36A0722CCCE8F6ECCAD511A06804709A2853C,438.59
4194503848AD13D671986480DFC12CD6,247CCE8D42A29D67F821D8A8C8EF878B27A9E3369B7693509779FC8B6B63EC73,F7E310778182AAF8D632F1F7761FD8C2D71D8161499B5830429A98192EAD7170,992.51
47080C1DB4534B441BBE643AFB8FF6DF,275C54C25C4CDD2C5160B9A255682EF7EB60D001C67A5E5AB0D7803A2BE54D50,99DAE05F1326E24F1758C3338028CA413D5DE3575175F115EF604D878250FBDD,15.49
794D2BDECA6020A68BE35B1C8B85A1DF,2C6978D6A7C9D2BE17AB5B9918D8A98D99F4A91015795631EEEF4F77E85BFD86,680C669EFF82E6E6FD7FAC220C6A3ABB038CABFD5DF1111D7643D41F0F6D2C8E,429.20
438E65409F5B9A23DC12A73DFD699433,1D779B008DB26C7031BADD4945C3899ACBE2C895D0E7EDECC0AF42065451C596,BA626F983B6A652323DCA74EF8BAE29308913C7D3902A277148E31AC6F93067D,573.95
D224DA0D35B46A322F25A3B1E944F4EB,E2CC1ADA8508A856937D593CD4D24A43E5CFA1C68EB7173360BA679CED331F71,66A92BD35E0CBB3F254846F8B2FC7FFB1EE41F9CE455478232C617C76B5ACBC4,180.97
39E7A9AC2A614E0C926C240DFAB217B2,513208C3F0AD010A58E246A816FDF96EDCA5F400691C8B7B3BCC14D493325D56,729FBE854DFD530FF0DC23716ECBB31BE069DC72F8A57859E45B05087201E9B5,269.97
2443F7C789DF1C7AB5063AD708239231,6DD165A200386BDC4B16AC5BC19E962C5E411C5DBF77A115934823FDBA9E1DD4,2AF6DE6992F01DE0F13C8FC7B31325368CB112C4483627D5AF16979430D4F5D6,279.29
AE6528F48A040C67609423259EE52BB5,900BF26C497B31CFE67174970CA034A3676FEAF937CCC2DFA9E794EFDAE635FD,3D886A58C1BD18A67C4E5183524B21EED9ADD5FCA0974EA265AEB7395338B278,207.08
443FDB2476DA395AB4717BD948CCF621,C08ADD1E509F60B81BEE45CEBBBDB321833878FCB444B684CAD15D757BE97283,514580A0EE2FC6FEACD7B823697DCC81D83B865A20F44C68CD6B34932A8D36ED,584.70
2E4AD45EA43FBDD4782B25A3E83FC724,09606D8251CE98A16722DB92BF49F783D94F9BD92831CD434ABCDC33CAAC601F,BFC89613D76BFE64A89E4FFACF6EA7A5BC4A3A62EDD78BE9B3C8A778E259FD3D,432.28
F0F8FC3116A1A771D620076AC0AA50C4,C7C0E543C5C5453C01B0FF4DF1F028F89E8ED6E2E62991F046C630E7A2858D25,69CE7741FFCDEA149807B43DA3B36A0722CCCE8F6ECCAD511A06804709A2853C,183.89
2FACDAB37044CA8746DDFB9D108C6AC9,7A3D24B2155F936E090791A98FD0D985B06866B4EF6104F5066308250D5E3DFA,FDBDC7A6E8D62854F4D17A4F5F16DEA8D796FB83B6B62B03998DB512CF5899DD,738.81
E12BC737DFC082BFDF852D34DD08EF66,FC7AC4DE38936EFF9119A7B25F2D16872343C867DDD20E0B708750A473B40BD9,28212CE30732729B3F6845CF5A104A9B39A6906674EE8E8512CC93D5559F6328,447.97
8137D9202817679B68115898F1B4DFF4,2AF6DE6992F01DE0F13C8FC7B31325368CB112C4483627D5AF16979430D4F5D6,D6A7BF081ACAB967D9B3E8936EF045850CD9CB675FC4F14C2AA67F56C91C43A9,130.71
8E4F3BBF62887BC8CEBB2F24A8E5DE49,99F2B14359B2B271F68ADAE551D5C3AF8FD9DB870C61987A9C9E149CC07259DA,B2192AAACF8E3142A9291B0F6208C754ACF0E5B15ACBF30695481A9CF153D5C5,869.01
E84B89B76A3971573CF703F4A92D37F2,217078217FB4C7263B4FCE5DB378306BA0E5AA221F0FFE0930335E7496716A24,615F64FE67A76149126D795BFDAE9F3808B7974FC927F439AB545B31DB78E6C1,59.68
30A6DD7D8A1BEB1108FAA26CCA2FA3D6,7107C8D6A23AE273B73EAF288B2CC9D9822807BE500D36081E1B6CD418B0C196,CF581B5E052766D79848214B376FED80C85E6255A0D48008CCAC31BB4EE7C1D9,471.84
C487FB5F76EC2D1938183C102FC91C74,9A3CCA23753154A477DD0E504D23652F175755D60F0CBEF675AE039D79650037,F235785A403DAC178714B2EE81272C447316EA2BF1F07D952658EABCD3F4914E,767.99
7BBA4D0CF377FB2B98471AA6F9BD341C,2FC8C6A85CBE3D27361D441B3E26A3E18515064109C24EA6B982F72EDBB8B531,B799ED7BD9185432551E9C659FF6AA69FBEF0623CDFA99E4277BA4C5353EF412,16.36
3596A17D1399196114052F5AA882F0BB,156CD89183734DE2207FD41B29AF2DB6B26D09EE1BDDE386E62F8D669BB6B038,92B7726789723E868446FDE4693C73AC3F2A061A6C4178EA236836665B78BC34,702.93
699DABB6B1C336F5BFF5A75911F33CB3,F630DD3D00840027B6E0C0A2E0D37C7216364846B4F85E3B032AD26285CEA086,941E449893A6156B48498EDDE84E5F33FB5586D16FBD3384B86B576F643C9170,879.45
E82ADC0DB953E75AF16308F279757D08,513314BB44937587E3FDBA4F8E2C531492AF224390DFE5087A74956EAA0A53E9,EE6600E4BF9DC88DBB558ADA4CA684CC6036179B8A4A1BF869E56E5CB960F6E3,226.65
2A20F5A67805D9556E8E00AED889A322,BFCBCDE2580603D7753AB69B528830E13CC3F2C5B29B3260DF7AF9AF1D06BB67,8CA13DE4D6C1A2A8F1B1F5A33BCAA715991FC739205CDB516A7D10AF916598D5,193.59
575E30042C93F7D3AE697BC201AE0400,FA4E422E9F15C176E1473B29193B751D2E5891A27DE24FDEC56D84C7BABBFD5E,921BA56CA1692D59F83170EA3D0C745E7B5F24F162B60126CADF9E5029EC3C77,953.76
5CB9C0C466259D6871251074D03A2CAC,87FE07AD8CC22F18AE73DECA2106682441E8ABA1F9B054C512319CB4E8BF75CD,73BDC31EBB6AC83E308155AB9440508787C1A5247B68E7778FBF73D3016F4CCC,317.97
00DE07C9C88EB595796BE6067F3DE8D9,D813EA349EAB17ECF9944200FF7D418B1B52911AC5F472489230E268C093FE5F,A63788757C00F1C48924013EB7B136B37A684923229F8D49D7E16A1397E594E2,645.11
4287C6713E641E62508C3E126B5AFDEA,778CD74A21026B25C34CA8905EB16D88F9DBE9A1268D779E117E31D04CECAD2C,A4C740F2608C7328EA1A15A2D8A0F3BDDDC5A213CE866DE3FEC5788A4B9111DA,318.29
986B04AB4AF58348A790391C17D3436B,18165C431B636179260C377BED365426EC93E213416F570AF1D4540CB1027964,5ABDBBACD09372D81E6E591C928A1EE182173E3206779CFB96242553673C30CB,610.16
D6546CA06F957E91E9824B9534E6B53B,E427DB02805BC3D574148277A1A4959F655688891E02D1B4806B7AC9FA4AE388,2FB395F7ADF88ACB17753FE965BBAA6AA6F4D64F394E49D66202C2B6078EF83D,606.79
5C25CAC4FE51E2CB8D86F9EF878FB860,B724953F7EAE677E80AF861446F87AA8DA7686474C17C45EDC484A9E2A481FFE,A9C1ECBFC05A30A6A6C948F083D3C9AF4402A86A807C632A49163D5E402CE57D,314.11
65F46A41B06E94561AF2C278B7FE0144,8CBAFDC3D290D4CA40CC74AD15277B3C5E0D3225922C8CCBFC260809757A0946,D97D1338367F47ABC1A504F9FDBDA7196653D4B9C50948F0E88F8B8B099E3614,541.34
A4F66DB410D18DF7B2C3A8720B4FF87B,5DCA44FF4965F2FC4AB33D813C4B5688CC18FA5210777C5B656572337B11D632,9BBDDF3209ECC84F9E591CDCD6F9A111962B5E492382C02CEDBAA85FFE25B850,658.68
FF965559DEEF8E93BE68243FA541C415,41213EA73CE07F1EF6FF0E5A3735B9F39F5ED4BD0A188E509A00FE206D103CF3,BFB3C657744E3E7811B48AFA387D17E64849B933B8E34DED3FDBCE8441658B74,474.50
8D5F868DE17B6EDB07A80C8E938F9BB1,59BB3D3F68900F68176E9B8FAD1CFC962F02C06978F014ADBABFEEFB44911456,DBC20E6FE1B4F99338736BBAC6D2350A5F806AEEB888492AC9703AE08AC960E8,26.54
F4BF38E74248B2650A16343E71689E2D,2FB395F7ADF88ACB17753FE965BBAA6AA6F4D64F394E49D66202C2B6078EF83D,61E4F188EF4D9A985BFD003C2698C4520A454101C0757B217343438ADDA6681E,700.36
91258FCF03CB51712C38D934851DB5B9,BBB6C97831F05D7D63BF0EB6A65476C9A8773C6D8DB58E8655FB4A4B8E4978FC,692EB7E3F0D995BB6429430CC02C88C5D733C5785773963960E2CC0D727F6517,358.29
3B039CEC492CB0BC6F8A5E99A45E4722,BF26931E897C97FAA36B8B64B005A4176FD6EB26CEA5597D3F17E3CA7094B39B,BFC45A7DB400734AEAFF3DD3640B8F682AC7B80F73AC020341EA23A7489AA2A6,522.72
3DEC22D6E17CE04611820A37122BE7AF,E39624A3DDCB8C627A2BC5CA70647A4E109A141A264E1BA4B69147B56E9F7A20,5049D7044E7BF003B3B0BB4260D7B09B941863C11604FEFAB4B94DBBB00DEB15,735.79
8801C6BBF19C4C2BDD1BAEA19BC2A225,325C7BC7F14487DF4F6C6BE458EE5850076BF8AEB7F401FF71632E432325E376,284784BA35A70E0DE2CCFD3FFBFE80C9B539ABD38D4B696C668E8E21BF4F29E4,159.73
4B21FAC11F4E66E5B3400123C98C6244,183DBEDA4B5E5B10D5381CF1418A3A9B2A0249D538CFC8315ACFBF0BAF27F707,635C14461DF0C06AD6C945F8B89E61E5484A6D5BF864EA32C1766EB477DC356D,305.83
3F60BE107FFB300A774E8DD6B44204D6,EFB32F5737EC3276C2055B43EABD90599DAFFAA18510E345A26ED954E54CFBAE,712FA161690C41C0A420283CC8F2E52A670044D4C1E7BC446C66EB3178F7D579,808.88
184D5B41E5C0FA160DA3ECAE8E5C2CD7,7BE79A131294C10348CB7884F5848422BD43C8E286124B2587C3D8A6420C7160,2B26E33DDB327F165652BF0688F9E8A84D9C72523678200EFE8A6F85FABE7996,32.05
023B1A9BF58E739E1F6C98A0FEC6C479,298A29AB6F3825C801A012A6B5F877DCFBEE2725AD3BB1A7B9A8709D785F069D,EDF762C3C89864FCA0F6B1D7549CC74FC197CD0355277E068235051D5F806D31,594.47
69FDCD99D47AB4C32E8E2C42884F4EAF,E7F48E9393C0017F0ECAD996AED3FCAFFB9DDA25E84E2EF90949468A59DD2B86,A9C679E1A852865E7852F0769E4E3EB110BF27C062CAF4465586364BEA2ED5CE,75.34
680776488521282EAB6F31F5AB7B0997,67503983BBEE69A6D37E17ADA455440BB4C1F537479A6FC2B24743AECCE04663,CD7B00E1D2CBA85E3695BBBEDF24869BAAF85BC787283DBB60A67F1F541F178D,463.57
73464932AEDBC468D670636B09A53B1F,FC8352C2834FA28C1DB786F77677E33F568EA861B8528D9DFB1B85D5A25BD681,B1B6C6317D857ABB028F863D6611C2F55575D65A17DE39DFCA2E4DDED2860674,926.28
70DCBBE22F5299D82AE7F0982BC5EE74,196A73582AB94ABA518DDCF0D338B42849EB1B63E04BB3DB51B5D9B54E941188,60E78AA806F3E4EF2D8EFA8CC1A78EF15816651BB1DC6301D0C1CAA8103276E6,290.38
92912770779A0DA6055681D08CB50EBC,59736A1E69EB08B82F07793B428B8065D5C2F0DDE8AE88ABB75536B168FAE011,D5055C27FAA18F8815AC47E6AB1B78D93B87F461F42803B1B50795A2652904BB,71.82
F2987B0FDBDD9FE8D24583638CA66429,87A2ACC4AADE1917691346D1526A2C7EEFBFC1C9906ED9919655D00A3803847A,13EAA19004AA2360CA0C06846A39786A36518BC22418CDBC11027EFD1FE42FB9,861.89
91A4FBF2804709779EA4139510018710,6645E0F5AB4767A9CB859D9DDF0F113E29523B05C4B1DD3F1EB75A4ED212A019,0B9EE4DE01B45ECC435279F01D6F9D4DE9741B0C86A168504FE53236F68ACC38,748.67
53367BE73D1F48AF580628A52BD0D855,E1D35B5C32204E3B4C3CD410E220569B156043CA4776BFE04B5E03401119261D,946671BB8108FD9C016B73F72AAD88A4BF9E3A336B5B396E52FED50F7571361E,242.57
EB0A732B7C3A8519C0209799076669CB,2F234EE0F40E1EA8F68E73FE2CDE86D0321AD7F2FD72EA5597A69F4D0A153CD6,98878223F86590083C67316BCB8660E6331E7B1CCCB3521B831A7D5737F26849,841.25
44FBCC6C692E7B0C4365A51ED95DCB55,50DF849E7C0BDA04AE8582CC978DA9FC2E40A40CD9DA426ABF9851E1600E0DC5,E0DA76C5E61EDF88AF19614FDAADACC2C42DBED218ED56EC96F9AA1C8F359C47,976.92
2FF8F008582709CB5C2A191AAACACE76,D2D7F2226BDCCDFBF5C615E8A9CF452CFF0A62C128F43A899FDA1414BE1E9D25,2FB395F7ADF88ACB17753FE965BBAA6AA6F4D64F394E49D66202C2B6078EF83D,534.86
780B9159936190736174C224295D9961,D1B66745C70DB88DE64CED7B11BF5A74927E5FB6C4520406E74A52C0F86E13D8,040C4C18486F5A046EE073FA0D923823993921377EE16ECC1509FF0274FB2547,957.86
3573662F33CD239B0594BDE5589BB65A,BFC45A7DB400734AEAFF3DD3640B8F682AC7B80F73AC020341EA23A7489AA2A6,3278116CB6DB93337C5008FEA29573C9015D32C291459E8690E189B7D68F2854,665.88
8690494FC348D93AE57981D249305994,BA626F983B6A652323DCA74EF8BAE29308913C7D3902A277148E31AC6F93067D,F326044EF88ABD1CAB4EE22E44FB1F5EF6483C8876AE49D8AB41EA0C105B4A54,334.77
C4A11481C130FC454A5BEF22499F50C2,60E78AA806F3E4EF2D8EFA8CC1A78EF15816651BB1DC6301D0C1CAA8103276E6,B34A45CB4C58656C914F45247C8D6DEA0C91331C2FD99A5F0DF2912C44361CD5,241.20
501028B35B0EF0A9F89F70DCC86C364B,9480AF5142D23E32BF0EC3DC6167107D7441074EB10E22AF616B7D76C4A14C7A,4154187B4BB966D2D9E529CA5444BFF978C6260004CB14C32A572C1D87EE7CFC,515.19
6D576BF724A996A1DAEA9EF14B30E737,87A2ACC4AADE1917691346D1526A2C7EEFBFC1C9906ED9919655D00A3803847A,F32AD1C016A1F2E128AB6E48E6BC05547005F7EA6450A173FA2FCF754B6C71EB,741.93
D17DD9B7E04979F85D10642582D92C1E,3DBBE3A9E400799808F8128B40E7A1EF097279C515D95823AA9A3F56F56231A4,7B8F577D75C29765B3FD5B2E4148EFB0E0C80EF457F3F3C7BB5CA58B34A1A559,629.47
